 ObserverTime   Thickness    Loading      Total     Observer
 0.10369E-01     -0.0147      1.5037      1.4890        5
 0.10390E-01     -0.0204      1.5659      1.5455        5
 0.10411E-01     -0.0262      1.6427      1.6165        5
 0.10432E-01     -0.0322      1.7379      1.7057        5
 0.10453E-01     -0.0383      1.8213      1.7830        5
 0.10474E-01     -0.0447      1.8731      1.8284        5
 0.10495E-01     -0.0513      1.8966      1.8453        5
 0.10516E-01     -0.0579      1.8912      1.8333        5
 0.10537E-01     -0.0649      1.8178      1.7530        5
 0.10557E-01     -0.0719      1.6984      1.6264        5
 0.10578E-01     -0.0790      1.5844      1.5054        5
 0.10599E-01     -0.0864      1.4431      1.3567        5
 0.10620E-01     -0.0939      1.2281      1.1342        5
 0.10641E-01     -0.1016      0.9751      0.8735        5
 0.10662E-01     -0.1093      0.7144      0.6051        5
 0.10683E-01     -0.1171      0.4232      0.3061        5
